,run_id,runner_id,game_id,category_id,level_id,run_time,timestamp,system_id,url,run_views
0,7z0q2em5,dx351yqj,o1y9wo6q,wkpoo02r,,6233.0,2014-04-23,w89rwelk,https://www.youtube.com/watch?v=BL1pzbTBXTs&,53175
1,8y8pl1z1,[us]Deftek,o1y9wo6q,wkpoo02r,,6277.0,,w89rwelk,https://www.youtube.com/watch?v=uWb-6aHKeUc,
2,oy2w65yd,[jp]はちみつ (Honey),o1y9wo6q,wkpoo02r,,6290.0,2013-02-17,w89rwelk,https://www.youtube.com/watch?v=vLipXAptE5Q,9778
3,7z0q29m5,v814mkp8,o1y9wo6q,wkpoo02r,,6305.0,2014-11-24,w89rwelk,https://www.twitch.tv/videos/43169843,
4,0y6ew6z7,zxzvprjq,o1y9wo6q,wkpoo02r,,6314.0,2016-05-31,w89rwelk,https://www.youtube.com/watch?v=0I9I5d7ke9g,448
5,8y8pldz1,v81q6w3j,o1y9wo6q,wkpoo02r,,6343.0,2014-10-11,w89rwelk,https://www.twitch.tv/bebopbandit/v/47471473,
6,8yvxeozo,Hampern,o1y9wo6q,wkpoo02r,,6352.0,2014-04-18,w89rwelk,,
7,0znx67yn,kj9ylvx4,o1y9wo6q,wkpoo02r,,6290.0,2015-06-19,w89rwelk,http://www.twitch.tv/liveegg/v/6344613,
8,2ywxo3m4,18ql07jn,o1y9wo6q,wkpoo02r,,6355.0,,w89rwelk,,
9,6yj9rdzd,pj02nmw8,o1y9wo6q,wkpoo02r,,6129.0,2015-03-06,w89rwelk,https://www.twitch.tv/nero_x2/v/41088837,
10,7ylx2nyp,y8dg7l86,o1y9wo6q,wkpoo02r,,6327.0,2015-01-28,w89rwelk,https://www.twitch.tv/noizeeh/v/41785592,
11,pzgo1em2,18vmme8l,o1y9wo6q,wkpoo02r,,6411.0,2014-10-20,w89rwelk,http://www.twitch.tv/pobo3/v/45286251,
12,9megd0y7,[jp]でさんと (Descente),o1y9wo6q,wkpoo02r,,6302.0,2016-05-05,w89rwelk,https://www.youtube.com/watch?v=8-58h2fWPk8&feature=youtu.be,379
13,9yox80yx,y8d4po86,o1y9wo6q,wkpoo02r,,6472.0,2013-11-03,w89rwelk,https://www.youtube.com/watch?v=FtvI5ZUydeU,5322
14,wzpxvxmq,[jp]平ボム (Hirabomb),o1y9wo6q,wkpoo02r,,6436.0,2014-12-30,w89rwelk,,
15,pydlpvzn,5j52e9qj,o1y9wo6q,wkpoo02r,,6348.0,2015-04-28,w89rwelk,http://www.nicovideo.jp/watch/sm26128570,
16,jy9dgem4,0jm7n3nj,o1y9wo6q,wkpoo02r,,6504.0,2014-11-14,w89rwelk,https://www.twitch.tv/phantaxx/v/44859608,
17,nz1n07ye,[jp]アキラ (Akira),o1y9wo6q,wkpoo02r,,6534.0,2013-06-11,w89rwelk,https://www.youtube.com/watch?v=sRyjVKQ_nsI,
18,emk1xxy6,Balls Out,o1y9wo6q,wkpoo02r,,6538.0,2014-03-16,w89rwelk,,
19,8m7oj4y0,[jp]Teguru,o1y9wo6q,wkpoo02r,,6477.0,2015-03-28,w89rwelk,http://www.nicovideo.jp/watch/sm25897331,
20,9mrxwgmq,48gr9rpx,o1y9wo6q,wkpoo02r,,6567.0,2013-11-29,w89rwelk,http://www.speedrunslive.com/races/result/#!/76505,
21,kz5g45mr,[jp]Melty,o1y9wo6q,wkpoo02r,,6574.0,,w89rwelk,https://www.youtube.com/watch?v=skx5-ATV2zQ,794
22,pm3j4dz0,[jp]れいる (Reil),o1y9wo6q,wkpoo02r,,6582.0,2014-05-11,w89rwelk,http://www.nicovideo.jp/watch/sm23532504,
23,dy4l43zl,zx7gnyx7,o1y9wo6q,wkpoo02r,,6414.0,2015-01-18,w89rwelk,http://www.twitch.tv/dwhatever/c/5906948,
24,1zqqorzl,y8dwdegj,o1y9wo6q,wkpoo02r,,6597.0,2014-10-12,w89rwelk,https://www.youtube.com/watch?v=CeZkOBrxVe8,203
25,oy2w45yd,[jp]ryou,o1y9wo6q,wkpoo02r,,6599.0,2012-12-02,w89rwelk,https://www.youtube.com/watch?v=P36cRivA_sg,1177
26,7z0q49m5,xz9k6ye8,o1y9wo6q,wkpoo02r,,6599.0,2013-08-14,w89rwelk,https://www.youtube.com/watch?v=oGLRNfriaNU,415
27,0y6e46z7,zx76v0j7,o1y9wo6q,wkpoo02r,,6619.0,2014-10-06,w89rwelk,https://www.twitch.tv/videos/47544176,
28,8y8p4dz1,e8e6edj0,o1y9wo6q,wkpoo02r,,6652.0,2014-10-21,w89rwelk,https://www.youtube.com/watch?v=uduLRgdkU4I,266
29,8yvxkozo,[jp]サスライノぷぅ (Sasurainopū),o1y9wo6q,wkpoo02r,,6657.0,,w89rwelk,,
30,2ywx73m4,[jp]C.R.H,o1y9wo6q,wkpoo02r,,6695.0,2012-05-05,w89rwelk,https://www.youtube.com/watch?v=urLBn3NYyBw,417
31,pzgo0em2,kj9lkowj,o1y9wo6q,wkpoo02r,,6258.0,2015-06-27,w89rwelk,https://www.youtube.com/watch?v=tvMHJrZ71o4,1966
32,9meg50y7,o863r08z,o1y9wo6q,wkpoo02r,,6732.0,2014-05-12,w89rwelk,,
33,9yoxg0yx,[jp]シゲル (Shigeru),o1y9wo6q,wkpoo02r,,6760.0,2011-01-01,w89rwelk,,
34,pydlxvzn,8l00pll8,o1y9wo6q,wkpoo02r,,6817.0,2012-06-18,w89rwelk,http://www.speedrunslive.com/races/result/#!/18948,
35,nz1n47ye,qj26mlxk,o1y9wo6q,wkpoo02r,,6858.0,2014-04-02,w89rwelk,https://www.youtube.com/watch?v=1ZjGAGRP5jY,
36,8m7o44y0,[jp]せせらぎ (Seseragi),o1y9wo6q,wkpoo02r,,6859.0,,w89rwelk,,
37,1zxxrezx,[jp]白井 (Shirai),o1y9wo6q,wkpoo02r,,6886.0,2012-12-07,w89rwelk,http://www.nicovideo.jp/watch/sm19532071,
38,pm3jpdz0,v8lez14x,o1y9wo6q,wkpoo02r,,6938.0,2014-01-01,w89rwelk,,
39,dy4ld3zl,o866w58z,o1y9wo6q,wkpoo02r,,6946.0,2013-09-30,w89rwelk,,
40,1zqqlrzl,[jp]Hayato,o1y9wo6q,wkpoo02r,,6669.0,2015-09-05,w89rwelk,,
41,oy2wo5yd,18vomvxl,o1y9wo6q,wkpoo02r,,6957.0,,w89rwelk,https://www.youtube.com/watch?v=n05fTxj5oXo,164
42,0y6e16z7,[jp]ハコ (Hako),o1y9wo6q,wkpoo02r,,7000.0,,w89rwelk,,
43,8y8p7dz1,kjpk4kxq,o1y9wo6q,wkpoo02r,,6934.0,2014-12-10,w89rwelk,http://www.twitch.tv/moodehh/b/597875900,
44,8yvxdozo,[jp]エアリア (Area),o1y9wo6q,wkpoo02r,,6875.0,2015-03-25,w89rwelk,,
45,2ywx93m4,[jp]鳩ぽっぽ (Hatopoppo),o1y9wo6q,wkpoo02r,,7047.0,2013-01-01,w89rwelk,,
46,7ylx8nyp,kj9rv7j4,o1y9wo6q,wkpoo02r,,7053.0,,w89rwelk,,
47,pzgo5em2,[jp]うひー (Why),o1y9wo6q,wkpoo02r,,7056.0,2012-09-17,w89rwelk,http://www.youtube.com/watch?v=kyNINzlU45M,2211297
48,9megq0y7,Saellan,o1y9wo6q,wkpoo02r,,7066.0,2014-05-03,w89rwelk,https://www.twitch.tv/saellan/v/49384363,
49,9yoxw0yx,qj26qnxk,o1y9wo6q,wkpoo02r,,7098.0,2014-04-07,w89rwelk,https://www.youtube.com/watch?v=e5Mu6AX8vOw,2988
50,wzpxjxmq,qj26pqnx,o1y9wo6q,wkpoo02r,,7099.0,2013-04-08,w89rwelk,,
51,pydl7vzn,zxzzzrxq,o1y9wo6q,wkpoo02r,,7100.0,2014-11-01,w89rwelk,https://www.youtube.com/watch?v=v7wiMjXeNMY,
52,emk16xy6,e8e9ze2j,o1y9wo6q,wkpoo02r,,6809.0,2015-05-09,w89rwelk,https://www.youtube.com/watch?v=kGXyUz3-AlU,52
53,8m7ok4y0,pupple816,o1y9wo6q,wkpoo02r,,7147.0,2014-10-18,w89rwelk,https://twitch.tv/pupple816/v/45356350,
54,9mrxggmq,o86neqxz,o1y9wo6q,wkpoo02r,,7175.0,2014-07-19,w89rwelk,https://www.twitch.tv/game_complete/v/48166865,
55,kz5g95mr,18vyq58l,o1y9wo6q,wkpoo02r,,7169.0,,w89rwelk,,
56,pm3jedz0,Hafus,o1y9wo6q,wkpoo02r,,7183.0,,w89rwelk,,
57,dy4lp3zl,[jp]TAKEN,o1y9wo6q,wkpoo02r,,7187.0,,w89rwelk,,
58,1zqqxrzl,MiracleTea,o1y9wo6q,wkpoo02r,,7190.0,2013-08-20,w89rwelk,https://www.twitch.tv/miracletea/v/49935957,
59,oy2wl5yd,v81q7ljp,o1y9wo6q,wkpoo02r,,7092.0,2015-02-25,w89rwelk,https://www.twitch.tv/videos/434683435,
60,7z0qv9m5,[jp]ZEOKU,o1y9wo6q,wkpoo02r,,7199.0,2012-11-30,w89rwelk,,
61,0y6ek6z7,[jp]おーる (All),o1y9wo6q,wkpoo02r,,7199.0,,w89rwelk,,
62,8y8p5dz1,[jp]かずしボンバー (Kazushi-Bomber),o1y9wo6q,wkpoo02r,,7259.0,,w89rwelk,,
63,8yvxwozo,y8d4ng86,o1y9wo6q,wkpoo02r,,7308.0,,w89rwelk,http://www.twitch.tv/giratinajumps/c/5374798,
64,6yj9ndzd,Dingosweets,o1y9wo6q,wkpoo02r,,7629.0,2014-06-12,w89rwelk,https://www.youtube.com/watch?v=hxKO1sRGoiU,100
65,7ylxgnyp,[jp]ショウ (Shō),o1y9wo6q,wkpoo02r,,7660.0,2010-07-14,w89rwelk,,
66,pzgo4em2,[jp]きよ (Kiyo),o1y9wo6q,wkpoo02r,,7688.0,2011-04-12,w89rwelk,,
67,9megr0y7,zx7yqrx7,o1y9wo6q,wkpoo02r,,7736.0,2012-10-28,w89rwelk,http://www.speedrunslive.com/races/result/#!/26957,
68,wzpx7xmq,TRV,o1y9wo6q,wkpoo02r,,7761.0,2011-02-11,w89rwelk,http://www.speedrunslive.com/races/result/#!/1769,
69,jy9d4em4,Dragorn,o1y9wo6q,wkpoo02r,,7840.0,2006-09-14,w89rwelk,https://www.youtube.com/watch?v=TPQzuedIb_8,
70,nz1nw7ye,48gev07j,o1y9wo6q,wkpoo02r,,7849.0,2014-08-18,w89rwelk,https://www.twitch.tv/sgt_killz_u_all/v/42732210,
71,8m7or4y0,[jp]メーヴェ (Moewe),o1y9wo6q,wkpoo02r,,8194.0,,w89rwelk,,
72,9mrx3gmq,[jp]taka12352,o1y9wo6q,wkpoo02r,,8232.0,,w89rwelk,,
73,1zxxeezx,[jp]okamoto,o1y9wo6q,wkpoo02r,,8346.0,,w89rwelk,,
74,pm3w9dy0,[jp]野良めがね (Nora-Megane),o1y9wo6q,wkpoo02r,,8662.0,2017-01-28,w89rwelk,,
75,dy4j93yl,[jp]まる (Maru),o1y9wo6q,wkpoo02r,,8746.0,,w89rwelk,,
76,1zq2krzl,[jp]kirsche.,o1y9wo6q,wkpoo02r,,8816.0,,w89rwelk,,
77,7z08w9m5,[jp]月島真理亜 (TsukishimaMaria),o1y9wo6q,wkpoo02r,,9003.0,,w89rwelk,,
78,8y8o3dm1,kjp6pz58,o1y9wo6q,wkpoo02r,,9035.0,,w89rwelk,,
79,7z08wom5,Voxelic,o1y9wo6q,wkpoo02r,,9468.0,2012-09-03,w89rwelk,https://www.twitch.tv/voxelic/v/47638662,
80,0y6g30m7,[jp]すいすい (Suisui),o1y9wo6q,wkpoo02r,,9534.0,,w89rwelk,,
81,8yvn48mo,batts,o1y9wo6q,wkpoo02r,,8926.0,2014-06-06,w89rwelk,http://www.speedrunslive.com/races/result/#!/100623,
82,0zn9wvyn,[jp]烏鳥 (Uchou),o1y9wo6q,wkpoo02r,,10322.0,,w89rwelk,,
83,2ywweny4,[jp]フラッグ (Flag),o1y9wo6q,wkpoo02r,,10503.0,,w89rwelk,,
84,6yjejomd,e8e6zpj0,o1y9wo6q,wkpoo02r,,10618.0,2015-04-09,w89rwelk,https://www.twitch.tv/iotku/v/44181734,
85,7ylp3xmp,[jp]コルポ (Korupo),o1y9wo6q,wkpoo02r,,11106.0,,w89rwelk,,
86,9yoqv5zx,dx3z9ejl,o1y9wo6q,wkpoo02r,,12050.0,2014-08-10,w89rwelk,http://www.speedrunslive.com/races/result/#!/108341,
87,wzpknvyq,v18q90jn,o1y9wo6q,wkpoo02r,,12266.0,,w89rwelk,,
88,pydv8xyn,e8e79ox0,o1y9wo6q,wkpoo02r,,13353.0,2013-04-25,w89rwelk,,
89,nz1vdwze,Nickfin,o1y9wo6q,wkpoo02r,,17769.0,,w89rwelk,,
90,9mr0q8mq,48gev4rj,o1y9wo6q,7dgrrxk4,,2900.0,2016-02-04,w89rwelk,https://www.youtube.com/watch?v=mWVwwYY3XDI,212
91,1zxjvkyx,dx351yqj,o1y9wo6q,7dgrrxk4,,2949.0,2012-11-20,w89rwelk,https://www.youtube.com/watch?v=DTNHnel9Cxk,681
92,pm3wdgy0,[jp]はちみつ (Honey),o1y9wo6q,7dgrrxk4,,2982.0,2012-03-02,w89rwelk,https://www.youtube.com/watch?v=V7nX5e9aBRA,52763
93,dy4j52yl,18ql07jn,o1y9wo6q,7dgrrxk4,,2969.0,2015-01-01,w89rwelk,http://www.twitch.tv/luke994/v/5538882,
94,1zq261zl,[us]Deftek,o1y9wo6q,7dgrrxk4,,2986.0,2014-11-12,w89rwelk,https://www.youtube.com/watch?v=0bPCrrDHPTU,452
95,oy2n37yd,v814mkp8,o1y9wo6q,7dgrrxk4,,3375.0,2014-05-08,nzelreqp,,
96,7z08eom5,zx7gnyx7,o1y9wo6q,7dgrrxk4,,3007.0,,w89rwelk,http://www.twitch.tv/dwhatever/c/5410895,
97,0y6g70m7,o862d3xz,o1y9wo6q,7dgrrxk4,,2999.0,2014-12-04,w89rwelk,https://www.youtube.com/watch?v=8hfP6Tu8CM4,
98,8y8oqxm1,zx77v7rx,o1y9wo6q,7dgrrxk4,,3013.0,2014-10-10,w89rwelk,https://www.twitch.tv/simply/v/47478267,
99,8yvng8mo,pj02nmw8,o1y9wo6q,7dgrrxk4,,3014.0,2011-10-25,w89rwelk,https://www.youtube.com/watch?v=El7nzuYVjDQ,
100,0zn98vyn,Hampern,o1y9wo6q,7dgrrxk4,,3019.0,2014-04-24,w89rwelk,,
101,2yww1ny4,18vmme8l,o1y9wo6q,7dgrrxk4,,3020.0,2014-09-07,w89rwelk,https://www.youtube.com/watch?v=mcXuSyfA7WY,283
102,6yjekomd,[jp]ろりのすけ (Rorinosuke),o1y9wo6q,7dgrrxk4,,3037.0,2014-08-16,w89rwelk,https://www.youtube.com/watch?v=DkLvSBIbR64,235
103,7ylp9xmp,5j52e9qj,o1y9wo6q,7dgrrxk4,,2989.0,2016-01-07,w89rwelk,http://www.nicovideo.jp/watch/sm27960913,
104,pzgjnjz2,o866w58z,o1y9wo6q,7dgrrxk4,,2960.0,2015-03-09,w89rwelk,https://www.youtube.com/watch?v=xcrlEBCaW0g,649
105,9menk2m7,zxzvprjq,o1y9wo6q,7dgrrxk4,,3052.0,2016-05-31,w89rwelk,https://www.youtube.com/watch?v=LZpYjHr03SA,145
106,9yoq45zx,v81q6w3j,o1y9wo6q,7dgrrxk4,,3056.0,2014-10-09,w89rwelk,https://www.twitch.tv/bebopbandit/v/47471609,
107,wzpkqvyq,y8d4po86,o1y9wo6q,7dgrrxk4,,3056.0,2013-09-03,w89rwelk,https://www.youtube.com/watch?v=N2chymnQLZ4,7964
108,pydvqxyn,qxkovg98,o1y9wo6q,7dgrrxk4,,3020.0,2015-02-26,w89rwelk,https://www.youtube.com/watch?v=_pOP3fm1Cbw,351
109,jy9p7rm4,[jp]アキラ (Akira),o1y9wo6q,7dgrrxk4,,3060.0,,w89rwelk,,
110,nz1v3wze,kj9ylvx4,o1y9wo6q,7dgrrxk4,,3063.0,,w89rwelk,,
111,emko9lz6,[jp]Hayato,o1y9wo6q,7dgrrxk4,,2996.0,,w89rwelk,,
112,8m7ep9z0,[jp]鳩ぽっぽ (Hatopoppo),o1y9wo6q,7dgrrxk4,,3072.0,2013-01-03,w89rwelk,https://www.youtube.com/watch?v=iJXLK_SU834,517
113,9mr088mq,qj26pqnx,o1y9wo6q,7dgrrxk4,,3080.0,2014-06-09,w89rwelk,,
114,1zxj4kyx,[jp]シゲル (Shigeru),o1y9wo6q,7dgrrxk4,,3080.0,2011-04-03,w89rwelk,http://www.nicovideo.jp/watch/1301796075,
115,kz5l1jyr,v8lkw5lx,o1y9wo6q,7dgrrxk4,,3081.0,2011-09-21,w89rwelk,,
116,pm3wogy0,[jp]れいる (Reil),o1y9wo6q,7dgrrxk4,,3084.0,2013-09-23,w89rwelk,http://www.nicovideo.jp/watch/sm21892403,
117,dy4j32yl,v8lez14x,o1y9wo6q,7dgrrxk4,,3084.0,2013-11-23,w89rwelk,https://www.youtube.com/watch?v=qn9jkbgFtp0,260
118,1zq231zl,0jm7n3nj,o1y9wo6q,7dgrrxk4,,3086.0,2014-10-22,w89rwelk,https://www.youtube.com/watch?v=x0bSxmM7LCc&feature=youtu.be,46
119,oy2nq7yd,[jp]平ボム (Hirabomb),o1y9wo6q,7dgrrxk4,,3089.0,,w89rwelk,,
120,7z083om5,[jp]ryou,o1y9wo6q,7dgrrxk4,,3092.0,2014-07-04,w89rwelk,https://www.youtube.com/watch?v=C8z80nv84fg,177
121,0y6gp0m7,[jp]ひす (Hisu),o1y9wo6q,7dgrrxk4,,3094.0,2012-01-22,w89rwelk,http://www.nicovideo.jp/watch/sm16759493,
122,8y8o9xm1,y8dg7l86,o1y9wo6q,7dgrrxk4,,3064.0,2014-11-21,w89rwelk,https://www.twitch.tv/noizeeh/v/43198913,
123,8yvnj8mo,[jp]タピオカ (Tapioca),o1y9wo6q,7dgrrxk4,,3098.0,2011-06-21,w89rwelk,http://live.nicovideo.jp/watch/lv54048644,
124,0zn94vyn,o863r08z,o1y9wo6q,7dgrrxk4,,3099.0,2014-11-08,w89rwelk,https://www.youtube.com/watch?v=ijIjn7CW0wA,155
125,6yje4omd,48gr9rpx,o1y9wo6q,7dgrrxk4,,3102.0,2013-10-01,w89rwelk,,
126,pzgj7jz2,[jp]C.R.H,o1y9wo6q,7dgrrxk4,,3110.0,2012-03-31,w89rwelk,https://www.youtube.com/watch?v=bsp9v5D0RZc,266
127,9men82m7,kj9lkowj,o1y9wo6q,7dgrrxk4,,2969.0,2015-06-27,w89rwelk,https://www.youtube.com/watch?v=sxj4bdjRsFo,906
128,pydv3xyn,e8e6edj0,o1y9wo6q,7dgrrxk4,,3136.0,2014-10-17,w89rwelk,https://www.youtube.com/watch?v=b5hM4BPJnWg,71
129,jy9p2rm4,qjooplj6,o1y9wo6q,7dgrrxk4,,3140.0,2014-02-05,w89rwelk,https://www.twitch.tv/5upamayne/v/46483985,
130,emko2lz6,18vo42xl,o1y9wo6q,7dgrrxk4,,3148.0,,w89rwelk,,
131,8m7eq9z0,xz9k6ye8,o1y9wo6q,7dgrrxk4,,3103.0,2014-12-22,w89rwelk,https://www.youtube.com/watch?v=1yoEYjaoz68,699
132,9mr0e8mq,[jp]せせらぎ (Seseragi),o1y9wo6q,7dgrrxk4,,3153.0,2012-03-15,w89rwelk,,
133,1zxjkkyx,[jp]疾風のスラ (Sura),o1y9wo6q,7dgrrxk4,,3155.0,2012-12-31,w89rwelk,http://www.nicovideo.jp/watch/1357451525,
134,kz5l7jyr,[jp]うひー (Why),o1y9wo6q,7dgrrxk4,,3156.0,2012-08-09,w89rwelk,http://www.youtube.com/watch?v=htbWiqB_z2k,11604
135,pm3w1gy0,[jp]なて (Nate),o1y9wo6q,7dgrrxk4,,3162.0,2013-09-08,w89rwelk,,
136,dy4j12yl,[jp]ZEOKU,o1y9wo6q,7dgrrxk4,,3165.0,2014-05-02,w89rwelk,,
137,1zq2r1zl,18vomvxl,o1y9wo6q,7dgrrxk4,,3149.0,2015-06-03,w89rwelk,https://www.youtube.com/watch?v=brUbCrR_dBo,215
138,oy2n17yd,y8dgeo86,o1y9wo6q,7dgrrxk4,,3166.0,2014-11-07,w89rwelk,https://www.twitch.tv/mcmitcho/v/44961861,
139,7z081om5,zxzzzrxq,o1y9wo6q,7dgrrxk4,,3169.0,2014-10-10,w89rwelk,https://www.youtube.com/watch?v=wSp3eAVDTy4,
140,0y6gl0m7,kj9rv7j4,o1y9wo6q,7dgrrxk4,,3155.0,2015-02-24,w89rwelk,https://www.twitch.tv/washeyy/v/41258215,
141,8yvn38mo,[jp]えるも (Erumo),o1y9wo6q,7dgrrxk4,,3232.0,2010-05-08,w89rwelk,https://www.youtube.com/watch?v=HPE7dKYo0f4,3818
142,0zn9rvyn,[jp]でさんと (Descente),o1y9wo6q,7dgrrxk4,,3078.0,2014-12-22,w89rwelk,https://www.youtube.com/watch?v=W5ksBEi6l_k,119
143,2yww4ny4,[jp]もすら (Mothla),o1y9wo6q,7dgrrxk4,,3184.0,2012-06-13,w89rwelk,http://www.youtube.com/watch?v=XzLwGAcQGiQ,165
144,6yje3omd,[jp]Teguru,o1y9wo6q,7dgrrxk4,,3185.0,2013-09-09,w89rwelk,,
145,pzgjkjz2,Gombill,o1y9wo6q,7dgrrxk4,,3193.0,,w89rwelk,,
146,9menx2m7,[jp]たらい (Tarai),o1y9wo6q,7dgrrxk4,,3173.0,2014-09-27,w89rwelk,http://live.nicovideo.jp/watch/lv194786634,
147,9yoqj5zx,[jp]Nitanita,o1y9wo6q,7dgrrxk4,,3199.0,,w89rwelk,,
148,wzpk4vyq,kj9z6w84,o1y9wo6q,7dgrrxk4,,3198.0,,w89rwelk,,
149,pydv6xyn,qj26qnxk,o1y9wo6q,7dgrrxk4,,3206.0,2014-02-11,w89rwelk,https://www.youtube.com/watch?v=_bSxZjmwLtk,266
150,jy9p5rm4,MiracleTea,o1y9wo6q,7dgrrxk4,,3210.0,2013-08-14,w89rwelk,http://www.youtube.com/watch?v=lKIcpJuxPWI,135
151,nz1vjwze,68wwn48g,o1y9wo6q,7dgrrxk4,,2993.0,2015-12-30,w89rwelk,https://www.youtube.com/watch?v=SROANWhiTDM,165
152,emko3lz6,18qnw78n,o1y9wo6q,7dgrrxk4,,3217.0,2014-04-19,w89rwelk,,
153,9mr0k8mq,qj26mlxk,o1y9wo6q,7dgrrxk4,,3221.0,2014-03-16,w89rwelk,https://www.youtube.com/watch?v=9vCDW8MgaEk,100
154,1zxj2kyx,1xy05zjr,o1y9wo6q,7dgrrxk4,,3222.0,2014-12-20,w89rwelk,,
155,kz5ljjyr,o86neqxz,o1y9wo6q,7dgrrxk4,,3222.0,2014-05-14,w89rwelk,https://www.twitch.tv/game_complete/v/49281416,
156,pm3w5gy0,v81dnr8p,o1y9wo6q,7dgrrxk4,,3229.0,2019-07-26,w89rwelk,,
157,1zq2w1zl,18vyq58l,o1y9wo6q,7dgrrxk4,,3239.0,,w89rwelk,http://ja.twitch.tv/dennisbalow/c/3407440,
158,oy2n57yd,48gem41j,o1y9wo6q,7dgrrxk4,,3078.0,2016-06-04,w89rwelk,https://www.twitch.tv/igreil/v/70950398,
159,7z085om5,[jp]きよ (Kiyo),o1y9wo6q,7dgrrxk4,,3253.0,2010-03-23,w89rwelk,,
160,8y8o2xm1,[jp]SShiftonky,o1y9wo6q,7dgrrxk4,,3265.0,2013-03-02,w89rwelk,http://www.youtube.com/watch?v=CIUZ-VMxPuo,71
161,oy2n5jyd,[jp]おーる (All),o1y9wo6q,7dgrrxk4,,3276.0,,w89rwelk,,
162,7z085jm5,[jp]エアリア (Area),o1y9wo6q,7dgrrxk4,,3277.0,,w89rwelk,,
163,0y6g5qm7,[jp]TAKEN,o1y9wo6q,7dgrrxk4,,3277.0,,w89rwelk,,
164,8y8o2wm1,Hafus,o1y9wo6q,7dgrrxk4,,3281.0,,w89rwelk,http://www.twitch.tv/hafus/c/4179484,
165,8yvn6xmo,[jp]マサムネ (Masamune),o1y9wo6q,7dgrrxk4,,3288.0,2013-06-26,w89rwelk,,
166,0zn9k9yn,[jp]Melty,o1y9wo6q,7dgrrxk4,,3288.0,,w89rwelk,,
167,2yww82y4,e8e9ze2j,o1y9wo6q,7dgrrxk4,,3205.0,2015-04-27,w89rwelk,https://www.twitch.tv/ohaithereman/v/44295772,
168,7ylpk2mp,[jp]ぐろ (Guro),o1y9wo6q,7dgrrxk4,,3299.0,2012-11-26,w89rwelk,,
169,pzgjw0z2,Dingosweets,o1y9wo6q,7dgrrxk4,,3300.0,2014-07-22,w89rwelk,https://www.twitch.tv/dingosweets/v/48130368,
170,9menoqm7,1xyk5w8r,o1y9wo6q,7dgrrxk4,,3314.0,,w89rwelk,,
171,9yoqk1zx,pupple816,o1y9wo6q,7dgrrxk4,,3317.0,2014-05-25,w89rwelk,https://www.twitch.tv/pupple816/v/49187763,
172,wzpklnyq,Voxelic,o1y9wo6q,7dgrrxk4,,3318.0,2012-11-21,w89rwelk,https://www.twitch.tv/voxelic/v/48066249,
173,jy9p12m4,camelhollywood,o1y9wo6q,7dgrrxk4,,3321.0,,w89rwelk,,
174,emko83z6,Serialbocks,o1y9wo6q,7dgrrxk4,,3290.0,2013-07-27,w89rwelk,https://www.twitch.tv/serialbocks/v/50114489,
175,8m7e55z0,Dboyd923,o1y9wo6q,7dgrrxk4,,3333.0,,w89rwelk,,
176,9mr094mq,Balls Out,o1y9wo6q,7dgrrxk4,,3334.0,,w89rwelk,,
177,kz5l3dyr,[jp]かずしボンバー (KazushiBomber),o1y9wo6q,7dgrrxk4,,3344.0,,w89rwelk,,
178,pm3wg6y0,kjp6pz58,o1y9wo6q,7dgrrxk4,,3254.0,2015-03-28,w89rwelk,,
179,1zq249zl,v48g37xp,o1y9wo6q,7dgrrxk4,,3352.0,,w89rwelk,,
180,oy2ndjyd,[jp]純-zumi- (Zumi),o1y9wo6q,7dgrrxk4,,3354.0,2012-05-23,w89rwelk,,
181,7z089jm5,[jp]そうすけ (Sousuke),o1y9wo6q,7dgrrxk4,,3355.0,,w89rwelk,,
182,0y6grqm7,zx7yqrx7,o1y9wo6q,7dgrrxk4,,3366.0,2012-10-09,w89rwelk,http://www.speedrunslive.com/races/result/#!/26374,
183,8yvn9xmo,qxk6k280,o1y9wo6q,7dgrrxk4,,3372.0,2013-11-10,w89rwelk,http://www.youtube.com/watch?v=4AvEYjedJmA,78
184,0zn939yn,kj972nx4,o1y9wo6q,7dgrrxk4,,3383.0,,w89rwelk,,
185,2ywwd2y4,0jm6gn81,o1y9wo6q,7dgrrxk4,,3387.0,,w89rwelk,http://www.twitch.tv/race_out/c/5552818,
186,6yje67md,kjpk4kxq,o1y9wo6q,7dgrrxk4,,3299.0,2014-01-01,w89rwelk,,
187,7ylpv2mp,v81q7ljp,o1y9wo6q,7dgrrxk4,,3394.0,,w89rwelk,,
188,pzgjv0z2,Toast_,o1y9wo6q,7dgrrxk4,,3396.0,,w89rwelk,,
189,9men6qm7,Cchr1s,o1y9wo6q,7dgrrxk4,,3372.0,2013-09-06,w89rwelk,https://www.twitch.tv/cchr1s/v/49834562,
190,9yoq31zx,guyperson42x,o1y9wo6q,7dgrrxk4,,3363.0,2013-05-17,w89rwelk,https://www.twitch.tv/guyperson42x/v/50510827,
191,wzpk3nyq,Rerunn,o1y9wo6q,7dgrrxk4,,3411.0,2013-10-21,w89rwelk,https://www.twitch.tv/rerunn/v/49512785,
192,pydv9qyn,[jp]キュル (Kyuru),o1y9wo6q,7dgrrxk4,,3411.0,2011-01-25,w89rwelk,,
193,nz1v8jze,[jp]カカポ (Kakapo),o1y9wo6q,7dgrrxk4,,3412.0,2012-01-01,w89rwelk,,
